フォントID,フォント名,ToUnicodeID,🔴康煕部首,🔴部首補助,🔴CJK筆画,🔴互換漢字,🟢康煕部首相当統合漢字,🟢部首補助相当統合漢字,🟢筆画相当統合漢字,🟢互換漢字相当統合漢字,⚪その他一般文字
17,"NAAAAA+BIZUDPGothic-Regular",169,0,0,0,0,0,0,0,0,2
16,"MAAAAA+BIZUDPGothic-Regular",165,0,0,0,0,0,0,0,0,2
15,"LAAAAA+BIZUDPGothic-Regular",161,0,0,0,0,2,0,0,1,2
14,"KAAAAA+BIZUDPGothic-Regular",157,0,0,0,0,3,0,0,0,3
13,"JAAAAA+BIZUDPGothic-Regular",153,0,0,0,0,5,0,0,1,1
12,"IAAAAA+BIZUDPGothic-Regular",149,0,0,0,0,2,1,0,2,1
11,"HAAAAA+BIZUDPGothic-Regular",145,0,0,0,0,1,0,0,0,2
10,"GAAAAA+BIZUDPGothic-Regular",141,0,0,0,0,2,0,0,4,2
9,"FAAAAA+BIZUDPGothic-Regular",137,0,0,0,0,4,0,0,7,3
8,"EAAAAA+BIZUDPGothic-Regular",133,0,0,0,0,2,0,0,0,2
7,"DAAAAA+BIZUDPGothic-Regular",129,0,0,0,0,2,1,0,2,1
6,"CAAAAA+BIZUDPGothic-Regular",125,0,0,0,0,4,0,0,3,4
5,"BAAAAA+BIZUDPGothic-Regular",121,0,0,0,0,0,0,0,0,60
4,"AAAAAA+BIZUDPGothic-Regular",117,0,0,0,0,0,0,0,0,5
